marks,total,test,reason,id,correct
0.0,0.1,goodreads/*.png,missing,23f1000017,0
0.0,0.1,happiness/README.md,missing,23f1000017,0
0.0,0.1,happiness/*.png,missing,23f1000017,0
0.0,0.1,media/README.md,missing,23f1000017,0
0.0,0.1,media/*.png,missing,23f1000017,0
0.0,0.5,uv run autolysis goodreads.csv,"Command '['uv', 'run', '/root/.local/share/tds-sep-24-project-2/23f1000017/autolysis.py', '/root/.local/share/tds-sep-24-project-2/datasets/goodreads.csv']' timed out after 180 seconds",23f1000017,0
0.0,0.5,uv run autolysis *,did not run all,23f1000017,0
0.5,0.5,public_repo,exists,23f2004919,1
0.5,0.5,mit_license,present,23f2004919,1
0.4,0.4,autolysis.py,present,23f2004919,1
0.1,0.1,goodreads/README.md,present,23f2004919,1
0.1,0.1,goodreads/*.png,present,23f2004919,1
0.1,0.1,happiness/README.md,present,23f2004919,1
0.1,0.1,happiness/*.png,present,23f2004919,1
0.1,0.1,media/README.md,present,23f2004919,1
0.1,0.1,media/*.png,present,23f2004919,1
0.5,0.5,uv run autolysis goodreads.csv,ran,23f2004919,1
0.5,0.5,uv run autolysis *,ran,23f2004919,1
0.5,0.5,public_repo,exists,23ds3000249,1
0.5,0.5,mit_license,present,23ds3000249,1
0.4,0.4,autolysis.py,present,23ds3000249,1
0.1,0.1,goodreads/README.md,present,23ds3000249,1
0.1,0.1,goodreads/*.png,present,23ds3000249,1
0.1,0.1,happiness/README.md,present,23ds3000249,1
0.1,0.1,happiness/*.png,present,23ds3000249,1
0.1,0.1,media/README.md,present,23ds3000249,1
0.1,0.1,media/*.png,present,23ds3000249,1
0.5,0.5,uv run autolysis goodreads.csv,ran,23ds3000249,1
0.5,0.5,uv run autolysis *,ran,23ds3000249,1
0.5,0.5,public_repo,exists,23f1000647,1
0.5,0.5,mit_license,present,23f1000647,1
0.4,0.4,autolysis.py,present,23f1000647,1
0.1,0.1,goodreads/README.md,present,23f1000647,1
0.1,0.1,goodreads/*.png,present,23f1000647,1
0.1,0.1,happiness/README.md,present,23f1000647,1
0.1,0.1,happiness/*.png,present,23f1000647,1
0.1,0.1,media/README.md,present,23f1000647,1
0.1,0.1,media/*.png,present,23f1000647,1
0.0,0.5,uv run autolysis goodreads.csv,no README.md in /root/.local/share/tds-sep-24-project-2/eval/23f1000647/goodreads.csv,23f1000647,0
0.0,0.5,uv run autolysis *,did not run all,23f1000647,0
0.5,0.5,public_repo,exists,23f1000113,1
0.5,0.5,mit_license,present,23f1000113,1
0.4,0.4,autolysis.py,present,23f1000113,1
0.1,0.1,goodreads/README.md,present,23f1000113,1
0.1,0.1,goodreads/*.png,present,23f1000113,1
0.1,0.1,happiness/README.md,present,23f1000113,1
0.1,0.1,happiness/*.png,present,23f1000113,1
0.1,0.1,media/README.md,present,23f1000113,1
0.1,0.1,media/*.png,present,23f1000113,1
0.0,0.5,uv run autolysis goodreads.csv,"Command '['uv', 'run', '/root/.local/share/tds-sep-24-project-2/23f1000113/autolysis.py', '/root/.local/share/tds-sep-24-project-2/datasets/goodreads.csv']' timed out after 180 seconds",23f1000113,0
0.0,0.5,uv run autolysis *,did not run all,23f1000113,0
0.5,0.5,public_repo,exists,23f1001168,1
0.5,0.5,mit_license,present,23f1001168,1
0.4,0.4,autolysis.py,present,23f1001168,1
0.1,0.1,goodreads/README.md,present,23f1001168,1
0.1,0.1,goodreads/*.png,present,23f1001168,1
0.1,0.1,happiness/README.md,present,23f1001168,1
0.1,0.1,happiness/*.png,present,23f1001168,1
0.1,0.1,media/README.md,present,23f1001168,1
0.1,0.1,media/*.png,present,23f1001168,1
0.0,0.5,uv run autolysis goodreads.csv,no README.md in /root/.local/share/tds-sep-24-project-2/eval/23f1001168/goodreads.csv,23f1001168,0
0.0,0.5,uv run autolysis *,did not run all,23f1001168,0
0.5,0.5,public_repo,exists,22f1001432,1
0.5,0.5,mit_license,present,22f1001432,1
0.4,0.4,autolysis.py,present,22f1001432,1
0.1,0.1,goodreads/README.md,present,22f1001432,1
0.1,0.1,goodreads/*.png,present,22f1001432,1
0.1,0.1,happiness/README.md,present,22f1001432,1
0.1,0.1,happiness/*.png,present,22f1001432,1
0.1,0.1,media/README.md,present,22f1001432,1
0.1,0.1,media/*.png,present,22f1001432,1
0.5,0.5,uv run autolysis goodreads.csv,ran,22f1001432,1
0.5,0.5,uv run autolysis *,ran,22f1001432,1
0.5,0.5,public_repo,exists,21f3000045,1
0.5,0.5,mit_license,present,21f3000045,1
0.4,0.4,autolysis.py,present,21f3000045,1
0.1,0.1,goodreads/README.md,present,21f3000045,1
0.1,0.1,goodreads/*.png,present,21f3000045,1
0.1,0.1,happiness/README.md,present,21f3000045,1
0.1,0.1,happiness/*.png,present,21f3000045,1
0.1,0.1,media/README.md,present,21f3000045,1
0.1,0.1,media/*.png,present,21f3000045,1
0.5,0.5,uv run autolysis goodreads.csv,ran,21f3000045,1
0.5,0.5,uv run autolysis *,ran,21f3000045,1
0.5,0.5,public_repo,exists,21f3000413,1
0.5,0.5,mit_license,present,21f3000413,1
0.4,0.4,autolysis.py,present,21f3000413,1
0.0,0.1,goodreads/README.md,missing,21f3000413,0
0.0,0.1,goodreads/*.png,missing,21f3000413,0
0.0,0.1,happiness/README.md,missing,21f3000413,0
0.0,0.1,happiness/*.png,missing,21f3000413,0
0.0,0.1,media/README.md,missing,21f3000413,0
0.0,0.1,media/*.png,missing,21f3000413,0
0.5,0.5,uv run autolysis goodreads.csv,ran,21f3000413,1
0.5,0.5,uv run autolysis *,ran,21f3000413,1
0.5,0.5,public_repo,exists,23f1002829,1
0.5,0.5,mit_license,present,23f1002829,1
0.4,0.4,autolysis.py,present,23f1002829,1
0.1,0.1,goodreads/README.md,present,23f1002829,1
0.1,0.1,goodreads/*.png,present,23f1002829,1
0.1,0.1,happiness/README.md,present,23f1002829,1
0.1,0.1,happiness/*.png,present,23f1002829,1
0.1,0.1,media/README.md,present,23f1002829,1
0.1,0.1,media/*.png,present,23f1002829,1
0.0,0.5,uv run autolysis goodreads.csv,"Command '['uv', 'run', '/root/.local/share/tds-sep-24-project-2/23f1002829/autolysis.py', '/root/.local/share/tds-sep-24-project-2/datasets/goodreads.csv']' timed out after 180 seconds",23f1002829,0
0.0,0.5,uv run autolysis *,did not run all,23f1002829,0
0.5,0.5,public_repo,exists,22f2001661,1
0.5,0.5,mit_license,present,22f2001661,1
0.4,0.4,autolysis.py,present,22f2001661,1
0.0,0.1,goodreads/README.md,missing,22f2001661,0
0.1,0.1,goodreads/*.png,present,22f2001661,1
0.0,0.1,happiness/README.md,missing,22f2001661,0
0.1,0.1,happiness/*.png,present,22f2001661,1
0.0,0.1,media/README.md,missing,22f2001661,0
0.1,0.1,media/*.png,present,22f2001661,1
0.0,0.5,uv run autolysis goodreads.csv,"Command '['uv', 'run', '/root/.local/share/tds-sep-24-project-2/22f2001661/autolysis.py', '/root/.local/share/tds-sep-24-project-2/datasets/goodreads.csv']' timed out after 180 seconds",22f2001661,0
0.0,0.5,uv run autolysis *,did not run all,22f2001661,0
0.5,0.5,public_repo,exists,21f1003945,1
0.5,0.5,mit_license,present,21f1003945,1
0.4,0.4,autolysis.py,present,21f1003945,1
0.0,0.1,goodreads/README.md,missing,21f1003945,0
0.1,0.1,goodreads/*.png,present,21f1003945,1
0.0,0.1,happiness/README.md,missing,21f1003945,0
0.1,0.1,happiness/*.png,present,21f1003945,1
0.0,0.1,media/README.md,missing,21f1003945,0
0.1,0.1,media/*.png,present,21f1003945,1
0.0,0.5,uv run autolysis goodreads.csv,"Traceback (most recent call last):   File ""/root/.local/share/tds-sep-24-project-2/21f1003945/autolysis.py"", line 62, in <module>     summarization_response = llm_response(summary_dataset, prompt=prompt)   File ""/root/.local/share/tds-sep-24-project-2/21f1003945/autolysis.py"", line 44, in llm_response     return data_response['choices'][0]['message']['content']            ~~~~~~~~~~~~~^^^^^^^^^^^ KeyError: 'choices' ",21f1003945,0
0.0,0.5,uv run autolysis *,did not run all,21f1003945,0
0.5,0.5,public_repo,exists,24ds2000126,1
0.0,0.5,mit_license,missing,24ds2000126,0
0.4,0.4,autolysis.py,present,24ds2000126,1
0.0,0.1,goodreads/README.md,missing,24ds2000126,0
0.0,0.1,goodreads/*.png,missing,24ds2000126,0
0.0,0.1,happiness/README.md,missing,24ds2000126,0
0.0,0.1,happiness/*.png,missing,24ds2000126,0
0.0,0.1,media/README.md,missing,24ds2000126,0
0.0,0.1,media/*.png,missing,24ds2000126,0
0.5,0.5,uv run autolysis goodreads.csv,ran,24ds2000126,1
0.5,0.5,uv run autolysis *,ran,24ds2000126,1
0.5,0.5,public_repo,exists,23f3002592,1
0.5,0.5,mit_license,present,23f3002592,1
0.4,0.4,autolysis.py,present,23f3002592,1
0.1,0.1,goodreads/README.md,present,23f3002592,1
0.1,0.1,goodreads/*.png,present,23f3002592,1
0.1,0.1,happiness/README.md,present,23f3002592,1
0.1,0.1,happiness/*.png,present,23f3002592,1
0.1,0.1,media/README.md,present,23f3002592,1
0.1,0.1,media/*.png,present,23f3002592,1
0.0,0.5,uv run autolysis goodreads.csv,,23f3002592,0
0.0,0.5,uv run autolysis *,did not run all,23f3002592,0
0.5,0.5,public_repo,exists,24ds2000130,1
0.5,0.5,mit_license,present,24ds2000130,1
0.4,0.4,autolysis.py,present,24ds2000130,1
0.1,0.1,goodreads/README.md,present,24ds2000130,1
0.1,0.1,goodreads/*.png,present,24ds2000130,1
0.1,0.1,happiness/README.md,present,24ds2000130,1
0.1,0.1,happiness/*.png,present,24ds2000130,1
0.1,0.1,media/README.md,present,24ds2000130,1
0.1,0.1,media/*.png,present,24ds2000130,1
0.0,0.5,uv run autolysis goodreads.csv,no README.md in /root/.local/share/tds-sep-24-project-2/eval/24ds2000130/goodreads.csv,24ds2000130,0
0.0,0.5,uv run autolysis *,did not run all,24ds2000130,0
0.5,0.5,public_repo,exists,23f3003749,1
0.5,0.5,mit_license,present,23f3003749,1
0.4,0.4,autolysis.py,present,23f3003749,1
0.1,0.1,goodreads/README.md,present,23f3003749,1
0.1,0.1,goodreads/*.png,present,23f3003749,1
0.1,0.1,happiness/README.md,present,23f3003749,1
0.1,0.1,happiness/*.png,present,23f3003749,1
0.1,0.1,media/README.md,present,23f3003749,1
0.1,0.1,media/*.png,present,23f3003749,1
0.0,0.5,uv run autolysis goodreads.csv,"Traceback (most recent call last):   File ""/root/.local/share/tds-sep-24-project-2/23f3003749/autolysis.py"", line 22, in <module>     data = pd.read_csv(csv_file, encoding='ISO-8859-1')  # Try 'ISO-8859-1' or 'latin1'   File ""/root/.cache/uv/archive-v0/yeZHewfxda43i9kCUy-uM/lib/python3.13/site-packages/pandas/io/parsers/readers.py"", line 1026, in read_csv     return _read(filepath_or_buffer, kwds)   File ""/root/.cache/uv/archive-v0/yeZHewfxda43i9kCUy-uM/lib/python3.13/site-packages/pandas/io/parsers/readers.py"", line 620, in _read     parser = TextFileReader(filepath_or_buffer, **kwds)   File ""/root/.cache/uv/archive-v0/yeZHewfxda43i9kCUy-uM/lib/python3.13/site-packages/pandas/io/parsers/readers.py"", line 1620, in __init__     self._engine = self._make_engine(f, self.engine)                    ~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^   File ""/root/.cache/uv/archive-v0/yeZHewfxda43i9kCUy-uM/lib/python3.13/site-packages/pandas/io/parsers/readers.py"", line 1880, in _make_engine     self.handles = get_handle(                    ~~~~~~~~~~^         f,         ^^     ...<6 lines>...         storage_options=self.options.get(""storage_options"", None),         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^     )     ^   File ""/root/.cache/uv/archive-v0/yeZHewfxda43i9kCUy-uM/lib/python3.13/site-packages/pandas/io/common.py"", line 873, in get_handle     handle = open(         handle,     ...<3 lines>...         newline="""",     ) FileNotFoundError: [Errno 2] No such file or directory: 'goodreads.csv' ",23f3003749,0
0.0,0.5,uv run autolysis *,did not run all,23f3003749,0
0.5,0.5,public_repo,exists,23f1002447,1
0.5,0.5,mit_license,present,23f1002447,1
0.4,0.4,autolysis.py,present,23f1002447,1
0.1,0.1,goodreads/README.md,present,23f1002447,1
0.1,0.1,goodreads/*.png,present,23f1002447,1
0.1,0.1,happiness/README.md,present,23f1002447,1
0.1,0.1,happiness/*.png,present,23f1002447,1
0.1,0.1,media/README.md,present,23f1002447,1
0.1,0.1,media/*.png,present,23f1002447,1
0.0,0.5,uv run autolysis goodreads.csv,"Command '['uv', 'run', '/root/.local/share/tds-sep-24-project-2/23f1002447/autolysis.py', '/root/.local/share/tds-sep-24-project-2/datasets/goodreads.csv']' timed out after 180 seconds",23f1002447,0
0.0,0.5,uv run autolysis *,did not run all,23f1002447,0
0.5,0.5,public_repo,exists,21f1006373,1
0.5,0.5,mit_license,present,21f1006373,1
0.4,0.4,autolysis.py,present,21f1006373,1
0.0,0.1,goodreads/README.md,missing,21f1006373,0
0.0,0.1,goodreads/*.png,missing,21f1006373,0
0.1,0.1,happiness/README.md,present,21f1006373,1
0.1,0.1,happiness/*.png,present,21f1006373,1
0.1,0.1,media/README.md,present,21f1006373,1
0.1,0.1,media/*.png,present,21f1006373,1
0.0,0.5,uv run autolysis goodreads.csv,no README.md in /root/.local/share/tds-sep-24-project-2/eval/21f1006373/goodreads.csv,21f1006373,0
0.0,0.5,uv run autolysis *,did not run all,21f1006373,0
0.5,0.5,public_repo,exists,23f1002967,1
0.5,0.5,mit_license,present,23f1002967,1
0.0,0.4,autolysis.py,missing,23f1002967,0
0.0,0.1,goodreads/README.md,missing,23f1002967,0
0.1,0.1,goodreads/*.png,present,23f1002967,1
0.0,0.1,happiness/README.md,missing,23f1002967,0
0.1,0.1,happiness/*.png,present,23f1002967,1
0.0,0.1,media/README.md,missing,23f1002967,0
0.1,0.1,media/*.png,present,23f1002967,1
0.0,0.5,uv run autolysis goodreads.csv,missing autolysis.py,23f1002967,0
0.0,0.5,uv run autolysis *,did not run all,23f1002967,0
0.5,0.5,public_repo,exists,23f1002462,1
0.5,0.5,mit_license,present,23f1002462,1
0.4,0.4,autolysis.py,present,23f1002462,1
0.0,0.1,goodreads/README.md,missing,23f1002462,0
0.1,0.1,goodreads/*.png,present,23f1002462,1
0.0,0.1,happiness/README.md,missing,23f1002462,0
0.1,0.1,happiness/*.png,present,23f1002462,1
0.0,0.1,media/README.md,missing,23f1002462,0
0.1,0.1,media/*.png,present,23f1002462,1
0.0,0.5,uv run autolysis goodreads.csv,"SyntaxError: Non-UTF-8 code starting with '\xff' in file /root/.local/share/tds-sep-24-project-2/23f1002462/autolysis.py on line 1, but no encoding declared; see https://peps.python.org/pep-0263/ for details ",23f1002462,0
0.0,0.5,uv run autolysis *,did not run all,23f1002462,0
0.5,0.5,public_repo,exists,23f1001245,1
0.5,0.5,mit_license,present,23f1001245,1
0.4,0.4,autolysis.py,present,23f1001245,1
0.0,0.1,goodreads/README.md,missing,23f1001245,0
0.1,0.1,goodreads/*.png,present,23f1001245,1
0.0,0.1,happiness/README.md,missing,23f1001245,0
0.1,0.1,happiness/*.png,present,23f1001245,1
0.0,0.1,media/README.md,missing,23f1001245,0
0.1,0.1,media/*.png,present,23f1001245,1
0.0,0.5,uv run autolysis goodreads.csv,"Traceback (most recent call last):   File ""/root/.local/share/tds-sep-24-project-2/23f1001245/autolysis.py"", line 18, in <module>     from google.colab import files ModuleNotFoundError: No module named 'google' ",23f1001245,0
0.0,0.5,uv run autolysis *,did not run all,23f1001245,0
0.5,0.5,public_repo,exists,22f1000493,1
0.5,0.5,mit_license,present,22f1000493,1
0.4,0.4,autolysis.py,present,22f1000493,1
0.1,0.1,goodreads/README.md,present,22f1000493,1
0.1,0.1,goodreads/*.png,present,22f1000493,1
0.1,0.1,happiness/README.md,present,22f1000493,1
0.1,0.1,happiness/*.png,present,22f1000493,1
0.1,0.1,media/README.md,present,22f1000493,1
0.1,0.1,media/*.png,present,22f1000493,1
0.0,0.5,uv run autolysis goodreads.csv,"Command '['uv', 'run', '/root/.local/share/tds-sep-24-project-2/22f1000493/autolysis.py', '/root/.local/share/tds-sep-24-project-2/datasets/goodreads.csv']' timed out after 180 seconds",22f1000493,0
0.0,0.5,uv run autolysis *,did not run all,22f1000493,0
0.5,0.5,public_repo,exists,22f3001355,1
0.5,0.5,mit_license,present,22f3001355,1
0.4,0.4,autolysis.py,present,22f3001355,1
0.1,0.1,goodreads/README.md,present,22f3001355,1
0.1,0.1,goodreads/*.png,present,22f3001355,1
0.1,0.1,happiness/README.md,present,22f3001355,1
0.1,0.1,happiness/*.png,present,22f3001355,1
0.1,0.1,media/README.md,present,22f3001355,1
0.1,0.1,media/*.png,present,22f3001355,1
0.0,0.5,uv run autolysis goodreads.csv,"Traceback (most recent call last):   File ""/root/.local/share/tds-sep-24-project-2/22f3001355/autolysis.py"", line 11, in <module>     import networkx as nx ModuleNotFoundError: No module named 'networkx' ",22f3001355,0
0.0,0.5,uv run autolysis *,did not run all,22f3001355,0
0.5,0.5,public_repo,exists,23f1000726,1
0.0,0.5,mit_license,missing,23f1000726,0
0.4,0.4,autolysis.py,present,23f1000726,1
0.0,0.1,goodreads/README.md,missing,23f1000726,0
0.0,0.1,goodreads/*.png,missing,23f1000726,0
0.0,0.1,happiness/README.md,missing,23f1000726,0
0.0,0.1,happiness/*.png,missing,23f1000726,0
0.0,0.1,media/README.md,missing,23f1000726,0
0.0,0.1,media/*.png,missing,23f1000726,0
0.0,0.5,uv run autolysis goodreads.csv,"Reading inline script metadata from `/root/.local/share/tds-sep-24-project-2/23f1000726/autolysis.py` Traceback (most recent call last):   File ""/root/.local/share/tds-sep-24-project-2/23f1000726/autolysis.py"", line 121, in <module>     main()     ~~~~^^   File ""/root/.local/share/tds-sep-24-project-2/23f1000726/autolysis.py"", line 116, in main     charts = create_visualizations(data, output_prefix)   File ""/root/.local/share/tds-sep-24-project-2/23f1000726/autolysis.py"", line 52, in create_visualizations     corr = data.corr()   File ""/root/.cache/uv/archive-v0/ZhykJhnSh2s_xU52inrvh/lib/python3.13/site-packages/pandas/core/frame.py"", line 11049, in corr     mat = data.to_numpy(dtype=float, na_value=np.nan, copy=False)   File ""/root/.cache/uv/archive-v0/ZhykJhnSh2s_xU52inrvh/lib/python3.13/site-packages/pandas/core/frame.py"", line 1993, in to_numpy     result = self._mgr.as_array(dtype=dtype, copy=copy, na_value=na_value)   File ""/root/.cache/uv/archive-v0/ZhykJhnSh2s_xU52inrvh/lib/python3.13/site-packages/pandas/core/internals/managers.py"", line 1694, in as_array     arr = self._interleave(dtype=dtype, na_value=na_value)   File ""/root/.cache/uv/archive-v0/ZhykJhnSh2s_xU52inrvh/lib/python3.13/site-packages/pandas/core/internals/managers.py"", line 1753, in _interleave     result[rl.indexer] = arr     ~~~~~~^^^^^^^^^^^^ ValueError: could not convert string to float: '043965548X' ",23f1000726,0
0.0,0.5,uv run autolysis *,did not run all,23f1000726,0
0.5,0.5,public_repo,exists,23f1002687,1
0.5,0.5,mit_license,present,23f1002687,1
0.4,0.4,autolysis.py,present,23f1002687,1
0.1,0.1,goodreads/README.md,present,23f1002687,1
0.1,0.1,goodreads/*.png,present,23f1002687,1
0.1,0.1,happiness/README.md,present,23f1002687,1
0.1,0.1,happiness/*.png,present,23f1002687,1
0.1,0.1,media/README.md,present,23f1002687,1
0.1,0.1,media/*.png,present,23f1002687,1
0.0,0.5,uv run autolysis goodreads.csv,"Command '['uv', 'run', '/root/.local/share/tds-sep-24-project-2/23f1002687/autolysis.py', '/root/.local/share/tds-sep-24-project-2/datasets/goodreads.csv']' timed out after 180 seconds",23f1002687,0
0.0,0.5,uv run autolysis *,did not run all,23f1002687,0
0.5,0.5,public_repo,exists,22f3001530,1
0.5,0.5,mit_license,present,22f3001530,1
0.4,0.4,autolysis.py,present,22f3001530,1
0.1,0.1,goodreads/README.md,present,22f3001530,1
0.1,0.1,goodreads/*.png,present,22f3001530,1
0.1,0.1,happiness/README.md,present,22f3001530,1
0.1,0.1,happiness/*.png,present,22f3001530,1
0.1,0.1,media/README.md,present,22f3001530,1
0.1,0.1,media/*.png,present,22f3001530,1
0.5,0.5,uv run autolysis goodreads.csv,ran,22f3001530,1
0.5,0.5,uv run autolysis *,ran,22f3001530,1
0.5,0.5,public_repo,exists,23ds3000079,1
0.5,0.5,mit_license,present,23ds3000079,1
0.4,0.4,autolysis.py,present,23ds3000079,1
0.1,0.1,goodreads/README.md,present,23ds3000079,1
0.1,0.1,goodreads/*.png,present,23ds3000079,1
0.1,0.1,happiness/README.md,present,23ds3000079,1
0.1,0.1,happiness/*.png,present,23ds3000079,1
0.1,0.1,media/README.md,present,23ds3000079,1
0.1,0.1,media/*.png,present,23ds3000079,1
0.0,0.5,uv run autolysis goodreads.csv,no *.png in /root/.local/share/tds-sep-24-project-2/eval/23ds3000079/goodreads.csv,23ds3000079,0
0.0,0.5,uv run autolysis *,did not run all,23ds3000079,0
0.5,0.5,public_repo,exists,22f3000703,1
0.5,0.5,mit_license,present,22f3000703,1
0.4,0.4,autolysis.py,present,22f3000703,1
0.0,0.1,goodreads/README.md,missing,22f3000703,0
0.0,0.1,goodreads/*.png,missing,22f3000703,0
0.0,0.1,happiness/README.md,missing,22f3000703,0
0.0,0.1,happiness/*.png,missing,22f3000703,0
0.0,0.1,media/README.md,missing,22f3000703,0
0.0,0.1,media/*.png,missing,22f3000703,0
0.0,0.5,uv run autolysis goodreads.csv,no README.md in /root/.local/share/tds-sep-24-project-2/eval/22f3000703/goodreads.csv,22f3000703,0
